GEOID,map_id,borough,population,poverty_rate,income,lat_t,lon_t,providers,provider_time_weight_sum,avg_provider_time_weight,density,z_density,min_dist,inv_dist,z_access_map,FI,FI2,fragmentation_index,FI_combined,frag_q,surface_version,_ID
36061001300,36061001300,Manhattan,5062,0.15152113,171923,40.709126,-74.0129925,1,0.2380952388,0.2380952388,4.703580379e-05,0.06370988487,0.002172929021,9.787328303,0.7014846482,-0.7014846482,-0.6377747634,-0.4218969924,-0.4218969924,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1123
36061001401,36061001401,Manhattan,3707,0.18535656,103750,40.7151603,-73.9873313,1,0.2678571343,0.2678571343,7.225711744e-05,-0.009026600475,0.0008475806771,9.915954288,1.026955894,-1.026955894,-1.035982494,-0.6853170172,-0.6853170172,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1124
36061001402,36061001402,Manhattan,3463,0.20075101,90469,40.7175134,-73.9858814,1,1,1,0.0002887669651,-0.6334256933,0.0004761111247,9.952614495,1.119719759,-1.119719759,-1.753145452,-1.159730419,-1.159730419,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1020
36061001501,36061001501,Manhattan,7677,0.26238558,125712,40.7075653,-74.0013991,3,2.238095239,0.7460317463,0.0002915325308,-0.6414013893,0.003555631861,9.656645245,0.3708082472,-0.3708082472,-1.012209636,-0.6695909369,-0.6695909369,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4180
36061001502,36061001502,Manhattan,8375,0.11828972,204310,40.7055773,-74.0026158,0,0,0,0,0.1993578175,0.005113721092,9.513505845,0.008612700675,-0.008612700675,0.1907451168,0.1261805824,0.1261805824,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,956
36061001600,36061001600,Manhattan,7221,0.16391395,35875,40.7159568,-73.993266,2,0.4761904776,0.2380952388,6.594522609e-05,0.009176447903,0.001848140956,9.818539549,0.7804606284,-0.7804606284,-0.7712841805,-0.5102153531,-0.5102153531,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4181
36061001800,36061001800,Manhattan,6706,0.1470404,76726,40.7190464,-73.9908407,3,1.505952373,0.5019841244,0.0002245679053,-0.4482801441,0.001792245278,9.823931059,0.7941031404,-0.7941031404,-1.242383284,-0.8218540482,-0.8218540482,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4182
36061002000,36061002000,Manhattan,5048,0.14322504,30792,40.7206299,-73.9750259,1,0.2380952388,0.2380952388,4.716625174e-05,0.06333368221,0.002934056632,9.714957641,0.5183601454,-0.5183601454,-0.4550264632,-0.3010064169,-0.3010064169,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4183
36061002100,36061002100,Manhattan,7441,0.13385297,,40.7143288,-74.0100498,1,0.2380952388,0.2380952388,3.199774745e-05,0.1070785761,0.001566993947,9.845718192,0.8492326319,-0.8492326319,-0.7421540557,-0.4909453651,-0.4909453651,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1019
36061002201,36061002201,Manhattan,6795,0.12359882,39961,40.7191156,-73.9818442,0,0,0,0,0.1993578175,0.003000163517,9.708722451,0.502582812,-0.502582812,-0.3032249945,-0.2005876064,-0.2005876064,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4184
36061002202,36061002202,Manhattan,2502,0.22792937,151711,40.7212597,-73.981141,0,0,0,0,0.1993578175,0.001134633293,9.88780962,0.9557394906,-0.9557394906,-0.7563816732,-0.5003571344,-0.5003571344,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4185
36061002400,36061002400,Manhattan,4523,0.17090426,21092,40.7232443,-73.9730207,0,0,0,0,0.1993578175,0.003375430166,9.673478489,0.4134025715,-0.4134025715,-0.214044754,-0.1415936208,-0.1415936208,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4186
36061002500,36061002500,Manhattan,4476,0.20107238,20597,40.7089899,-73.9962356,0,0,0,0,0.1993578175,0.004664403926,9.554346678,0.1119550927,-0.1119550927,0.08740272476,0.05781813396,0.05781813396,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1085
36061002601,36061002601,Manhattan,4199,0.18004286,30350,40.722585,-73.9799302,1,0.3273809552,0.3273809552,7.796640991e-05,-0.02549179631,0.001081952465,9.892962845,0.968779052,-0.968779052,-0.9942708484,-0.6577241758,-0.6577241758,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4187
36061002602,36061002602,Manhattan,3528,0.15504535,89970,40.7243901,-73.978616,0,0,0,0,0.1993578175,0.002494416634,9.756629023,0.6238041312,-0.6238041312,-0.4244463137,-0.2807772171,-0.2807772171,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4188
36061002700,36061002700,Manhattan,1101,0.2913242,124063,40.7125508,-73.9990121,0,0,0,0,0.1993578175,0.003115525305,9.697860696,0.47509856,-0.47509856,-0.2757407425,-0.1824063865,-0.1824063865,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4197
36061002800,36061002800,Manhattan,6509,0.15980256,70691,40.7268631,-73.9768122,1,0.2380952388,0.2380952388,3.657938836e-05,0.09386544771,0.002399239491,9.765697528,0.6467507996,-0.6467507996,-0.5528853519,-0.3657414506,-0.3657414506,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4198
36061002901,36061002901,Manhattan,562,0.75,11094,40.7133674,-74.0018801,1,0.2380952388,0.2380952388,0.0004236570085,-1.022439042,0.002268540408,9.778178079,0.6783312025,-0.6783312025,-1.700770244,-1.125083481,-1.125083481,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3755
36061002902,36061002902,Manhattan,3493,0.25687286,,40.7151605,-73.9988278,1,0.3273809552,0.3273809552,9.372486551e-05,-0.07093806809,0.002138315007,9.790645165,0.7098775347,-0.7098775347,-0.7808156028,-0.5165205232,-0.5165205232,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3740
36061003001,36061003001,Manhattan,4270,0.13721804,88889,40.7210056,-73.9868387,1,0.3273809552,0.3273809552,7.667001293e-05,-0.02175307908,0.001812514615,9.821975263,0.7891542527,-0.7891542527,-0.8109073318,-0.5364266259,-0.5364266259,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4199
36061003002,36061003002,Manhattan,2833,0.091069534,74691,40.7229641,-73.9858661,1,0.2380952388,0.2380952388,8.404350117e-05,-0.04301769783,0.0002952603703,9.970560885,1.165130753,-1.165130753,-1.208148451,-0.7992072233,-0.7992072233,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1071
36061003100,36061003100,Manhattan,2910,0.19322236,189250,40.715311,-74.0038151,2,0.5952380896,0.2976190448,0.0002045491717,-0.3905475315,0.003614199364,9.651186866,0.3569965317,-0.3569965317,-0.7475440633,-0.494510931,-0.494510931,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4200
36061003200,36061003200,Manhattan,7866,0.16526824,101294,40.7255579,-73.9837166,0,0,0,0,0.1993578175,0.003099540983,9.699364231,0.4789030578,-0.4789030578,-0.2795452404,-0.1849231154,-0.1849231154,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1015
36061003300,36061003300,Manhattan,5951,0.12098807,,40.7188624,-74.0061463,0,0,0,0,0.1993578175,0.003718547444,9.6414771,0.3324272378,-0.3324272378,-0.1330694203,-0.0880272965,-0.0880272965,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4201
36061003400,36061003400,Manhattan,6990,0.15178826,121413,40.7290092,-73.9814618,1,0.2380952388,0.2380952388,3.406226592e-05,0.1011246508,0.002267575029,9.778270382,0.6785647642,-0.6785647642,-0.5774401133,-0.3819847713,-0.3819847713,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1068
36061003601,36061003601,Manhattan,3050,0.13311476,57000,40.7223222,-73.9911397,0,0,0,0,0.1993578175,0.001501679993,9.852053681,0.8652637593,-0.8652637593,-0.6659059418,-0.4405061633,-0.4405061633,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4202
36061003602,36061003602,Manhattan,3444,0.16511104,155000,40.7245631,-73.990206,3,0.7142857164,0.2380952388,0.0002074000338,-0.3987692164,0.001563049915,9.846100534,0.8502000987,-0.8502000987,-1.248969315,-0.8262108003,-0.8262108003,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,960
36061003700,36061003700,Manhattan,3460,0.18959537,,40.7266923,-74.0097605,1,0.2380952388,0.2380952388,6.881365283e-05,0.0009041079832,0.005706173609,9.460185398,-0.1263077241,0.1263077241,0.1272118321,0.08415241937,0.08415241937,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,888
36061003800,36061003800,Manhattan,7282,0.16557424,78220,40.727367,-73.9884655,1,0.2678571343,0.2678571343,3.678345706e-05,0.09327692798,0.0004488169234,9.955318844,1.126562761,-1.126562761,-1.033285833,-0.6835331376,-0.6835331376,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4203
36061003900,36061003900,Manhattan,5699,0.20056151,202542,40.7204979,-74.0122661,0,0,0,0,0.1993578175,0.007447094383,9.306905931,-0.5141613836,0.5141613836,0.7135192011,0.4720030052,0.4720030052,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4204
36061004001,36061004001,Manhattan,3304,0.17553537,150661,40.7302738,-73.9849042,1,1,1,0.0003026634383,-0.6735021395,0.001850494441,9.81831267,0.7798865398,-0.7798865398,-1.453388679,-0.96143709,-0.96143709,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,349
36061004002,36061004002,Manhattan,6268,0.35653287,196833,40.7312436,-73.9872095,0,0,0,0,0.1993578175,0.002360565462,9.769387219,0.6560870809,-0.6560870809,-0.4567292634,-0.3021328432,-0.3021328432,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3739
36061004100,36061004100,Manhattan,6889,0.24526559,101893,40.7191639,-73.9966957,3,0.8333333284,0.2777777761,0.0001209657902,-0.1494989688,0.00225027014,9.779925262,0.6827522208,-0.6827522208,-0.8322511896,-0.5505458886,-0.5505458886,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1018
36061004200,36061004200,Manhattan,5141,0.1704388,131083,40.7317996,-73.989367,0,0,0,0,0.1993578175,0.003299589593,9.680580571,0.4313734618,-0.4313734618,-0.2320156443,-0.1534816179,-0.1534816179,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4205
36061004300,36061004300,Manhattan,3524,0.1330874,122730,40.7233237,-73.9954663,1,0.2380952388,0.2380952388,6.756391567e-05,0.004508261618,0.001656040654,9.837093729,0.8274095548,-0.8274095548,-0.8229012931,-0.5443608003,-0.5443608003,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4206
36061004400,36061004400,Manhattan,16963,0.13228792,153280,40.7278421,-73.9715756,0,0,0,0,0.1993578175,0.005609768121,9.468821093,-0.1044562254,0.1044562254,0.3038140428,0.2009772702,0.2009772702,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,343
36061004500,36061004500,Manhattan,957,0.19435737,170714,40.7205701,-73.9993912,0,0,0,0,0.1993578175,0.002106759894,9.79367087,0.7175336851,-0.7175336851,-0.5181758677,-0.3427806377,-0.3427806377,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4221
36061004700,36061004700,Manhattan,2187,0.20027435,148750,40.722419,-74.0028628,0,0,0,0,0.1993578175,0.002460649308,9.759844455,0.6319403623,-0.6319403623,-0.4325825448,-0.2861594486,-0.2861594486,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4222
36061004800,36061004800,Manhattan,6972,0.11959414,161973,40.7338561,-73.9837298,4,3.267857134,0.8169642836,0.0004687115798,-1.15237324,4.150971584e-08,9.999995849,1.239612083,-1.239612083,-2.391985323,-1.582331995,-1.582331995,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1000
36061004900,36061004900,Manhattan,4203,0.19947506,146967,40.7250607,-74.0004801,1,0.2380952388,0.2380952388,5.664887909e-05,0.03598645539,0.00275867006,9.731538949,0.5603169776,-0.5603169776,-0.5243305222,-0.3468520284,-0.3468520284,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4223
36061005000,36061005000,Manhattan,4774,0.16638334,205250,40.7361115,-73.9872138,3,0.7142857164,0.2380952388,0.0001496199657,-0.2321355852,0.0005885342869,9.941490917,1.091572998,-1.091572998,-1.323708584,-0.8756518796,-0.8756518796,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1087
36061005200,36061005200,Manhattan,3543,0.13600001,238750,40.7374356,-73.9904555,2,1.238095239,0.6190476194,0.0003494482751,-0.8084263013,0.002177057754,9.78693282,0.7004839307,-0.7004839307,-1.508910232,-0.9981653795,-0.9981653795,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,891
36061005400,36061005400,Manhattan,4453,0.12220465,124732,40.7388112,-73.993678,1,0.2380952388,0.2380952388,5.346850186e-05,0.04515843844,0.001436387381,9.858395255,0.8813102824,-0.8813102824,-0.836151844,-0.5531262264,-0.5531262264,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4224
36061005501,36061005501,Manhattan,5346,0.16453265,214306,40.7276733,-73.997083,0,0,0,0,0.1993578175,0.001866394949,9.816780112,0.776008602,-0.776008602,-0.5766507845,-0.3814626191,-0.3814626191,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4225
36061005502,36061005502,Manhattan,1899,0.14639284,179844,40.7262229,-73.993872,2,0.565476194,0.282738097,0.0002977757736,-0.6594064601,0.0007772782624,9.922871675,1.04445944,-1.04445944,-1.7038659,-1.127131301,-1.127131301,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,961
36061005600,36061005600,Manhattan,3822,0.19152904,183068,40.7417922,-73.9872974,0,0,0,0,0.1993578175,0.002950590611,9.713397408,0.5144121797,-0.5144121797,-0.3150543622,-0.2084128998,-0.2084128998,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4226
36061005700,36061005700,Manhattan,2600,0.22363847,201116,40.7294159,-73.992391,0,0,0,0,0.1993578175,0.003536728613,9.65840831,0.3752694523,-0.3752694523,-0.1759116349,-0.1163680251,-0.1163680251,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4227
36061005800,36061005800,Manhattan,3986,0.14576016,206827,40.7431498,-73.9905172,2,0.4761904776,0.2380952388,0.0001194657495,-0.1451729577,0.0006553229112,9.934894361,1.074881275,-1.074881275,-1.220054232,-0.8070830657,-0.8070830657,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4228
36061005900,36061005900,Manhattan,5120,0.14892103,181375,40.7312894,-73.9945614,0,0,0,0,0.1993578175,0.004282654443,9.589322456,0.2004567266,-0.2004567266,-0.001098909116,-0.000726943864,-0.000726943864,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1062
36061006000,36061006000,Manhattan,5077,0.18514872,202600,40.7338155,-73.9755951,0,0,0,0,0.1993578175,0.005058554726,9.518501398,0.02125329392,-0.02125329392,0.1781045236,0.1178186519,0.1178186519,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4229
36061006100,36061006100,Manhattan,5319,0.17346655,179167,40.7337079,-73.9923266,0,0,0,0,0.1993578175,0.002210532338,9.783727539,0.6923733854,-0.6923733854,-0.4930155679,-0.3261367449,-0.3261367449,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4230
36061006200,36061006200,Manhattan,3886,0.1775351,104255,40.7329298,-73.9631748,3,2.238095239,0.7460317463,0.000575938044,-1.461606781,0.009453875904,9.136268513,-0.945937073,0.945937073,-0.5156697082,-0.3411227779,-0.3411227779,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4231
36061006300,36061006300,Manhattan,5759,0.1525974,173995,40.7344214,-73.9968603,1,0.2380952388,0.2380952388,4.134315659e-05,0.08012707693,0.002556689376,9.750704767,0.6088135767,-0.6088135767,-0.5286864997,-0.3497335689,-0.3497335689,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1064
36061006400,36061006400,Manhattan,7729,0.14863226,130385,40.7369488,-73.9814569,6,2.22023809,0.3700396816,0.000287260718,-0.6290817833,0.0004656352067,9.953652291,1.122345764,-1.122345764,-1.751427548,-1.158594001,-1.158594001,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4232
36061006500,36061006500,Manhattan,5585,0.16907124,133781,40.7299685,-73.9995773,0,0,0,0,0.1993578175,0.004823187818,9.539873961,0.07533377307,-0.07533377307,0.1240240444,0.08204365292,0.08204365292,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4233
36061006600,36061006600,Manhattan,11034,0.17352161,101990,40.7400705,-73.9792317,5,1.27976191,0.2559523821,0.0001159834974,-0.1351303888,0.002206411178,9.784122038,0.693371613,-0.693371613,-0.8285020018,-0.548065748,-0.548065748,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1003
36061006700,36061006700,Manhattan,4652,0.18705036,131304,40.7304513,-74.0041204,1,1,1,0.000214961307,-0.4205753936,0.001321380809,9.869585195,0.9096249653,-0.9096249653,-1.330200359,-0.8799462804,-0.8799462804,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4234
36061006800,36061006800,Manhattan,6430,0.1828323,128919,40.7404366,-73.9840803,1,0.2380952388,0.2380952388,3.702880852e-05,0.09256935172,0.001763359251,9.82671963,0.8011592547,-0.8011592547,-0.708589903,-0.4687422051,-0.4687422051,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4235
36061006900,36061006900,Manhattan,2681,0.14487784,238563,40.7294288,-74.0125049,0,0,0,0,0.1993578175,0.008107186477,9.250078858,-0.6579548669,0.6579548669,0.8573126844,0.5671244205,0.5671244205,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4236
36061007001,36061007001,Manhattan,3997,0.32517573,163287,40.7427062,-73.9758221,2,2,1,0.0005003752815,-1.243689117,0.001340103632,9.867761766,0.9050110162,-0.9050110162,-2.148700133,-1.421395414,-1.421395414,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3753
36061007002,36061007002,Manhattan,3479,0.13969532,154965,40.7436753,-73.9781284,1,0.2380952388,0.2380952388,6.843783812e-05,0.001987931059,0.001638569801,9.838784646,0.8316882003,-0.8316882003,-0.8297002692,-0.5488584188,-0.5488584188,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3756
36061007100,36061007100,Manhattan,5231,0.22512582,150449,40.7354477,-73.9999139,0,0,0,0,0.1993578175,0.002203991518,9.784353675,0.6939577408,-0.6939577408,-0.4945999233,-0.3271848183,-0.3271848183,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4237
36061007200,36061007200,Manhattan,7113,0.14552833,136979,40.7448656,-73.9808585,4,3.238095239,0.8095238097,0.0004552362208,-1.113511257,0.0009712010607,9.903814053,0.9962366164,-0.9962366164,-2.109747874,-1.395627945,-1.395627945,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1091
